ID,Institución,Trámite,URL,URL Catálogo
2460,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-","Solicitud de datos de niveles, caudales y parámetros fisicoquímicos de los ríos a nivel nacional",https://forms.gle/7rBTjBwu4gVj9HV47,https://tramites.gob.gt/servicio/2460/
2461,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Solicitud de datos sobre nivel de oleajes y mareas,https://forms.gle/EGJ6JUziQqhmgSvc7,https://tramites.gob.gt/servicio/2461/
2462,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Solicitud de Capacitaciones sobre Educación y Seguridad Vial.,https://www.seduvial.provial.gob.gt/formularios-lista/registro?tipo=Empresa-Entidad,https://tramites.gob.gt/servicio/2462/
2463,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Solicitud de Teatrino.,https://www.seduvial.provial.gob.gt/formularios-lista/registro?tipo=Teatrino,https://tramites.gob.gt/servicio/2463/
2464,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Solicitud de Establecimiento de Parque Vial.,https://www.seduvial.provial.gob.gt/formularios-lista/registro?tipo=Parque-Vial,https://tramites.gob.gt/servicio/2464/
2465,Ministerio de Energía y Minas -MEM-,Imposición de servidumbres en bienes de dominio público y privado,https://mem.gob.gt/desarrollo-energetico/,https://tramites.gob.gt/servicio/2465/
2466,Gobernación Departamental de Alta Verapaz,Autorización de Rifas y Promociones Comerciales,https://tramites.gobernacionaltaverapaz.gob.gt/index.php?a=add&category=1,https://tramites.gob.gt/servicio/2466/
2467,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Solicitud de visita grupal o individual a Museo Postal,https://correosytelegrafos.civ.gob.gt/formularios/,https://tramites.gob.gt/servicio/2467/
2468,Ministerio de Salud Pública y Asistencia Social -MSPAS-,DENUNCIAS,https://www.mspas.gob.gt/servicios/draces-procedimiento-para-la-obtencion-de-licencia-sanitaria,https://tramites.gob.gt/servicio/2468/
2469,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Actualización de Empresas,http://fopavi.gob.gt:2747/gestion-publico/public/,https://tramites.gob.gt/servicio/2469/
2470,Gobernación Departamental de El Progreso,AUTORIZACIÓN DE LICENCIAS DE BINGOS.,https://site.gobernacionprogreso.gob.gt/Tramites-y-Requisitos/,https://tramites.gob.gt/servicio/2470/
2471,Gobernación Departamental de El Progreso,AUTORIZACIÓN DE ACTIVIDADES EN LA VÍA PÚBLICA.,https://site.gobernacionprogreso.gob.gt/formulario-gdp-fe-09-2022-autorizacion-o-aviso-de-actividades-en-la-via-publica/,https://tramites.gob.gt/servicio/2471/
2472,Comisión Portuaria Nacional -CPN-,Registro PBV (Peso bruto verificado) o VGM (verified gross mass),https://cpn.gob.gt/peso-bruto-verificado-vgm/#registro-pbv,https://tramites.gob.gt/servicio/2472/
2473,Comisión Portuaria Nacional -CPN-,Renovación de constancia VGM (PBV) o Recalibración de instrumentos de pesaje,https://cpn.gob.gt/peso-bruto-verificado-vgm/#registro-pbv,https://tramites.gob.gt/servicio/2473/
2474,Gobernación Departamental de El Progreso,AUTORIZACIÓN DE COLECTAS PÚBLICAS,https://site.gobernacionprogreso.gob.gt/formulario-gdp-fe-03-2022-autorizacion-de-colecta-publica/,https://tramites.gob.gt/servicio/2474/
2476,Ministerio de Salud Pública y Asistencia Social -MSPAS-,LICENCIA SANITARIA DE ALIMENTOS (nueva y renovación),https://www.mspas.gob.gt/productos-control-de-alimentos,https://tramites.gob.gt/servicio/2476/
2477,Gobernación Departamental de El Progreso,AUTORIZACIÓN DE RIFAS Y SORTEOS,https://site.gobernacionprogreso.gob.gt/Tramites-y-Requisitos/,https://tramites.gob.gt/servicio/2477/
2478,Gobernación Departamental de El Progreso,AUROTIZACIÓN DE LICENCIAS DE PROMOCIONES COMERCIALES,https://site.gobernacionprogreso.gob.gt/Tramites-y-Requisitos/,https://tramites.gob.gt/servicio/2478/
2479,Ministerio de Salud Pública y Asistencia Social -MSPAS-,Certificación sanitaria de importación (alimentos),https://www.mspas.gob.gt/productos-control-de-alimentos,https://tramites.gob.gt/servicio/2479/
2480,Gobernación Departamental de El Progreso,EMISIÓN DE SUPERVIVENCIAS A JUBILADOR Y/O PENSIONADOS DEL INSTITUTO DE PREVISIÓN MILITAR -IPM-.,https://www.ipm.org.gt/actas-de-supervivencia/formatos-por-alcaldia-o-gobernacion/,https://tramites.gob.gt/servicio/2480/
2481,Ministerio de Salud Pública y Asistencia Social -MSPAS-,"Construcción, Reparación y/o Modificación de Plantas de Tratamiento de Aguas Residuales; Sistemas de Alcantarillado Sanitario; Sistemas de Eliminación y/o Disposición de Excretas; Sistemas de Alcantarillado Pluvial",https://www.mspas.gob.gt/servicios-disponibles-salud-y-ambiente,https://tramites.gob.gt/servicio/2481/
2482,Ministerio de Salud Pública y Asistencia Social -MSPAS-,Sitios de Disposición Final de Desechos Sólidos,https://www.mspas.gob.gt/servicios-disponibles-salud-y-ambiente,https://tramites.gob.gt/servicio/2482/
2483,Ministerio de Salud Pública y Asistencia Social -MSPAS-,Proyectos de Construcción de Sistemas para la Disposición Final de Desechos Sólidos; Sistemas Integrales para la Gestión de Aguas Residuales,https://www.mspas.gob.gt/servicios-disponibles-salud-y-ambiente,https://tramites.gob.gt/servicio/2483/
2484,Gobernación Departamental de El Progreso,RECEPCIÓN DE NOTIFICACIONES DE REUNIONES O MANIFESTACIONES,https://site.gobernacionprogreso.gob.gt/formulario-gdp-fe-12-2022-recepcion-de-notific-de-reuniones-y-manifestaciones/,https://tramites.gob.gt/servicio/2484/
2485,Gobernación Departamental de El Progreso,TRÁMITE PARA LA NATURALIZACIÓN CONCESIVA,https://site.gobernacionprogreso.gob.gt/formulario-gdp-fe-14-2022-sustanciacion-de-naturalizacion-concesiva/,https://tramites.gob.gt/servicio/2485/
2486,Ministerio de Salud Pública y Asistencia Social -MSPAS-,PROCESO DE SELECCIÓN DE ASPIRANTES AL CURSO DE AUXILIARES DE ENFERMERIA,https://www.mspas.gob.gt/tramites-direcciones-generales,https://tramites.gob.gt/servicio/2486/
2487,Ministerio de la Defensa Nacional -MINDEF-,Avisos Náuticos.,https://dgam.mindef.mil.gt/AUTORIDAD/CP_SOLICITUD/frm_slc_web.php,https://tramites.gob.gt/servicio/2487/
2488,Gobernación Departamental de Chiquimula,Nacionalidad guatemalteca por naturalización,http://www.minex.gob.gt,https://tramites.gob.gt/servicio/2488/
2489,Gobernación Departamental de El Progreso,CREACIÓN Y MODIFICACIÓN DE MUNICIPIOS,https://site.gobernacionprogreso.gob.gt/formulario-gdp-fe-05-2022-creacion-y-modificacion-de-municipio/,https://tramites.gob.gt/servicio/2489/
2490,Ministerio de Salud Pública y Asistencia Social -MSPAS-,Afiliación y apertura de venta social de medicamentos,http://www.proam.gob.gt/,https://tramites.gob.gt/servicio/2490/
2491,Gobernación Departamental de Chiquimula,Autorizacion de colectas públicas,http://gobernacionchiquimula.gob.gt/,https://tramites.gob.gt/servicio/2491/
2492,Gobernación Departamental de Chiquimula,Aprobación de protocolos socio organizativos,http://conred.gob.gt,https://tramites.gob.gt/servicio/2492/
2493,Ministerio de Salud Pública y Asistencia Social -MSPAS-,Apertura de farmacia municipal,http://www.proam.gob.gt/,https://tramites.gob.gt/servicio/2493/
2494,Gobernación Departamental de Chiquimula,Supevivencia del progarama del adulto mayor,http://gobernacionchiquimula.gob.gt/,https://tramites.gob.gt/servicio/2494/
2495,Gobernación Departamental de Chiquimula,Servicio de banda de musica civil,http://gobernacionchiquimula.gob.gt/,https://tramites.gob.gt/servicio/2495/
2496,Ministerio de Salud Pública y Asistencia Social -MSPAS-,Apertura Farmacia Estatal,http://www.proam.gob.gt/,https://tramites.gob.gt/servicio/2496/
2497,Gobernación Departamental de El Progreso,AUTORIZACIÓN DE LICENCIAS Y REGISTROS DE ANIMALES CLASIFICADOS COMO PELIGROSOS Y POTENCIALMENTE PELIGROSOS.,https://site.gobernacionprogreso.gob.gt/Tramites-y-Requisitos/,https://tramites.gob.gt/servicio/2497/
2498,Gobernación Departamental de Chiquimula,Licencia de procesión de imágenes religiosas,http://gobernacionchiquimula.gob.gt/,https://tramites.gob.gt/servicio/2498/
2499,Ministerio de Salud Pública y Asistencia Social -MSPAS-,Compensación económica,https://www.mspas.gob.gt/tramites-direcciones-generales#593-direccion-general-de-recursos-humanos,https://tramites.gob.gt/servicio/2499/
2500,Ministerio de Salud Pública y Asistencia Social -MSPAS-,Certificación de Solvencia.,https://www.mspas.gob.gt/tramites-direcciones-generales#593-direccion-general-de-recursos-humanos,https://tramites.gob.gt/servicio/2500/
2501,Gobernación Departamental de Chiquimula,Autorización de rifas,http://gobernacionchiquimula.gob.gt/,https://tramites.gob.gt/servicio/2501/
2502,Gobernación Departamental de El Progreso,AUTORIZACIÓN DE LICENCIA DE LIDES DE GALLOS,https://site.gobernacionprogreso.gob.gt/download/formulario-gdp-fe-07-2022-autorizacion-de-licencias-lides-de-gallos-pdf/,https://tramites.gob.gt/servicio/2502/
2503,Gobernación Departamental de El Progreso,ATENCIÓN DE DENUNCIAS SOBRE ATAQUES DE ANIMALES CANINOS PELIGROSOS,https://site.gobernacionprogreso.gob.gt/Tramites-y-Requisitos/,https://tramites.gob.gt/servicio/2503/
2504,Ministerio de Salud Pública y Asistencia Social -MSPAS-,"Programa De Muestras Control De Agua Y Alimentos, Fortificados Y Alimentos De Vigilancia",http://portal.lns.gob.gt/index.php/component/sppagebuilder/64-descargas-alimentos/,https://tramites.gob.gt/servicio/2504/
2505,Ministerio de Salud Pública y Asistencia Social -MSPAS-,Solicitud De Análisis De Particulares,http://portal.lns.gob.gt/,https://tramites.gob.gt/servicio/2505/
2506,Gobernación Departamental de El Progreso,AUTORIZACIÓN DE LICENCIA DE CORRIDAS DE TODOS,https://site.gobernacionprogreso.gob.gt/download/formulario-gdp-fe-08-2022-autorizacion-de-licencia-para-corridas-de-toros-pdf/,https://tramites.gob.gt/servicio/2506/
2507,Gobernación Departamental de El Progreso,ATENCIÓN A DENUNCIAS DE DERECHO DE VÍA,https://site.gobernacionprogreso.gob.gt/formulario-gdp-fe-04-2022-denuncia-de-derecho-de-via-gdp-fe-03-2022-autorizacion-de-colecta-publica/,https://tramites.gob.gt/servicio/2507/
2508,Gobernación Departamental de El Progreso,ATENCIÓN DE DENUNCIAS RELACIONADAS CON EL MEDIO AMBIENTE,https://site.gobernacionprogreso.gob.gt/wp-content/uploads/2022/02/FORMULARIO-GDP-FE-010-2022-ATENCION-DE-DENUNCIAS-RELACIONADAS-CON-PROBLEMAS-DEL-MEDIO-AMBIENTE.pdf,https://tramites.gob.gt/servicio/2508/
2509,Ministerio de la Defensa Nacional -MINDEF-,Supervisión de Levantamientos Hidrográficos,https://dgam.mindef.mil.gt/AUTORIDAD/CP_SOLICITUD/frm_slc_web.php,https://tramites.gob.gt/servicio/2509/
2510,Ministerio de la Defensa Nacional -MINDEF-,Supervisión de Dragados.,https://dgam.mindef.mil.gt/AUTORIDAD/CP_SOLICITUD/frm_slc_web.php,https://tramites.gob.gt/servicio/2510/
2512,Ministerio de la Defensa Nacional -MINDEF-,Autorización a empresas vinculadas con la prevención de la contaminación desde los buques y renovación.,https://dgam.mindef.mil.gt/AUTORIDAD/CP_SOLICITUD/frm_slc_web.php,https://tramites.gob.gt/servicio/2512/
2515,Ministerio de Educación -MINEDUC-,"Pago de Sueldos a Personal docente y administrativo de primer ingreso, reingreso o traslado",https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/2515/
2516,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Solicitud de Remozamientos de Centros Educativos y Edificios Públicos (Centros de Saludo y Edificios del Estado),https://web.ucee.gob.gt/index.php/formularios/solicitud-de-remozamientos,https://tramites.gob.gt/servicio/2516/
2517,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-","Solicitud de Construcción de Centros Educativos, Centro de Salud y Edificios Públicos",https://web.ucee.gob.gt/index.php/formularios/solicitud-de-construccion,https://tramites.gob.gt/servicio/2517/
2518,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Solicitud de Mobiliario Escolar,https://web.ucee.gob.gt/index.php/formularios/solicitud-de-mobiliario,https://tramites.gob.gt/servicio/2518/
2519,Ministerio de Educación -MINEDUC-,Pago de Sueldos Personal Docente y Administrativo por Suspensiones del IGSS,https://www.mineduc.gob.gt/tramites/,https://tramites.gob.gt/servicio/2519/
2520,Ministerio de Salud Pública y Asistencia Social -MSPAS-,Emisión y reposición de titulo de propiedad,https://mspasgt-my.sharepoint.com/:w:/r/personal/kordonez_mspas_gob_gt/_layouts/15/Doc.aspx?sourcedoc=%7BEF5975A5-E518-455E-9A2E-BD17D8946456%7D&file=FORMULARIOS%20DE%20SOLICITUD%20DE%20REPOSICION%20O%20EMISION%20DE%20TITULO%20(1).docx&action=default&mobi,https://tramites.gob.gt/servicio/2520/
2521,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Requerimientos de Municipalidades,https://fss.gob.gt/es/req-municipalidades/,https://tramites.gob.gt/servicio/2521/
2522,Gobernación Departamental de Huehuetenango,Acta de Declaración Jurada de Sobrevivencia del Aporte Económico del Adulto Mayor,https://gobernacionhuehuetenango.gob.gt/w/servicios/,https://tramites.gob.gt/servicio/2522/
2523,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Propuesta temática para nueva emisión de sellos postales,https://admin.tramites.redciudadana.org/public/service/new,https://tramites.gob.gt/servicio/2523/
2524,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Solicitud de copia de resolución de cobro,http://udevipo.gob.gt/wp-content/uploads/2023/05/2-SOLICITUD-DE-COPIA-DE-RESOLUCION-DE-COBRO.pdf,https://tramites.gob.gt/servicio/2524/
2525,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Solicitud de plano de registro,http://udevipo.gob.gt/wp-content/uploads/2023/05/3-SOLICITUD-DE-PLANO-DE-REGISTRO.pdf,https://tramites.gob.gt/servicio/2525/
2526,Ministerio de la Defensa Nacional -MINDEF-,"Almacenaje de municiones para armas de fuego de particulares, en el almacén de la DIGECAM (Persona Jurídica)",https://www.digecam.mil.gt/web/tramites.php,https://tramites.gob.gt/servicio/2526/
2527,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Suscripción al servicio de abonados filatelistas,https://admin.tramites.redciudadana.org/public/service/new,https://tramites.gob.gt/servicio/2527/
2528,Ministerio de la Defensa Nacional -MINDEF-,"Almacenaje de municiones para armas de fuego de particulares, en el almacén de la DIGECAM (Persona Individual)",https://www.digecam.mil.gt/web/tramites.php,https://tramites.gob.gt/servicio/2528/
2529,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Cambio de adjudicatario,http://udevipo.gob.gt/wp-content/uploads/2023/05/5-CAMBIO-DE-ADJUDICATARIO.pdf,https://tramites.gob.gt/servicio/2529/
2530,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Cancelación de patrimonio familiar (plazo vigente),http://udevipo.gob.gt/wp-content/uploads/2023/05/6-CANCELACION-DE-PATRIMONIO-FAMILIAR-PLAZO-VIGENTE.pdf,https://tramites.gob.gt/servicio/2530/
2531,Ministerio de la Defensa Nacional -MINDEF-,Autorización de ingreso temporal de armas de fuego por extranjeros (Embajadas-estadía en Guatemala por mas de 60 días),https://www.digecam.mil.gt/web/tramites.php,https://tramites.gob.gt/servicio/2531/
2532,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Deposito a cuenta del servicio de abonados filatelistas,https://correosytelegrafos.civ.gob.gt/formularios/,https://tramites.gob.gt/servicio/2532/
2533,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Solicitud de convenio de pago,http://udevipo.gob.gt/wp-content/uploads/2023/05/8-SOLICITUD-DE-CONVENIO-DE-PAGO.pdf,https://tramites.gob.gt/servicio/2533/
2534,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Modificación de cuadro familiar,http://udevipo.gob.gt/wp-content/uploads/2023/05/9-MODIFICACION-DE-CUADRO-FAMILIAR.pdf,https://tramites.gob.gt/servicio/2534/
2535,Ministerio de la Defensa Nacional -MINDEF-,Renovación de Licencia de Funcionamiento de Polígono de Tiro,https://www.digecam.mil.gt/web/tramites.php,https://tramites.gob.gt/servicio/2535/
2536,Ministerio de la Defensa Nacional -MINDEF-,Reposición de Licencia de Funcionamiento de Polígono de Tiro,https://www.digecam.mil.gt/web/tramites.php,https://tramites.gob.gt/servicio/2536/
2537,Ministerio de la Defensa Nacional -MINDEF-,Licencia para Comercializar Munición en un Polígono de Tiro,https://www.digecam.mil.gt/web/tramites.php,https://tramites.gob.gt/servicio/2537/
2538,Ministerio de la Defensa Nacional -MINDEF-,Reposición de Licencia para Comercializar Munición en un Polígono de Tiro,https://www.digecam.mil.gt/web/tramites.php,https://tramites.gob.gt/servicio/2538/
2539,Secretaría Ejecutiva de la Coordinadora Nacional para la Reducción de Desastres -CONRED-,Solicitud de asesoría en revisión de planes de Respuesta,https://conred.gob.gt/planes-respuesta/,https://tramites.gob.gt/servicio/2539/
2540,Secretaría Ejecutiva de la Coordinadora Nacional para la Reducción de Desastres -CONRED-,Solicitud de asesoría en revisión de Planes de Evacuación,https://conred.gob.gt/planes-respuesta/,https://tramites.gob.gt/servicio/2540/
2541,Secretaría Ejecutiva de la Coordinadora Nacional para la Reducción de Desastres -CONRED-,Solicitud de asesoría en Planes Institucionales,https://conred.gob.gt/planes-respuesta/,https://tramites.gob.gt/servicio/2541/
